Route Name;Ascent Label;Ascent Type;Route Grade;Ascent Grade;Route Gear Style;Ascent Gear Style;Route Height;Ascent Height;# Ascents;Route Stars;Route ID;Route Link;Country;Country Link;Crag Name;Crag Link;Crag Path;Quality;Ascent Date;Log Date;Shot
Golgot;Golgot;Onsight;6c+;6c+;Sportive;;;;1;***;2488138785;http://www.thecrag.com/route/2488138785;France;http://www.thecrag.com/area/11747155;Mont-Dauphin;http://www.thecrag.com/area/85535943;Mont-Dauphin - Cosmos;Mega Classic;09.07.2019 02:00;31.07.2021 10:13;
2 heures de colle;2 Heures de colle;Onsight;6b+;6b+;Sportive;;;;1;**;947409048;http://www.thecrag.com/route/947409048;France;http://www.thecrag.com/area/11747155;Mont-Dauphin;http://www.thecrag.com/area/85535943;Mont-Dauphin - Cosmos;Very Good;09.07.2019 02:00;30.07.2021 10:06;
Entre bouze et bijou;Entre Bouse et Bijou;Red point;6c+;6c+;Sportive;;;;1;**;947408646;http://www.thecrag.com/route/947408646;France;http://www.thecrag.com/area/11747155;Mont-Dauphin;http://www.thecrag.com/area/85535943;Mont-Dauphin - Cosmos;Mega Classic;08.07.2019 02:00;31.07.2021 10:13;
Cosmos Factory;Cosmos Factory;Onsight;6a;6a;Sportive;;;;1;**;946874613;http://www.thecrag.com/route/946874613;France;http://www.thecrag.com/area/11747155;Mont-Dauphin;http://www.thecrag.com/area/85535943;Mont-Dauphin - Cosmos;Very Good;08.07.2019 02:00;31.07.2021 10:13;
L'Anormale;L'Anormale;Onsight;6b+;6b+;Sportive;;;;1;**;947408541;http://www.thecrag.com/route/947408541;France;http://www.thecrag.com/area/11747155;Mont-Dauphin;http://www.thecrag.com/area/85535943;Mont-Dauphin - Cosmos;Very Good;08.07.2019 02:00;31.07.2021 10:13;
Gelee framboise;Gelée framboise;Onsight;6b+;6b+;Sportive;;15m;;1;**;2684141100;http://www.thecrag.com/route/2684141100;France;http://www.thecrag.com/area/11747155;Rocher de l’ombre;http://www.thecrag.com/area/2684115741;Rocher de l’ombre - Vacherin;Very Good;07.07.2019 02:00;31.07.2021 10:22;
Les dingues & les paumés;Les dingues & les paumés;Flash;6b+;6c;Sportive;;;;1;***;3756139509;http://www.thecrag.com/route/3756139509;France;http://www.thecrag.com/area/11747155;Rocher de l’ombre;http://www.thecrag.com/area/2684115741;Rocher de l’ombre - Dernière balyses;Mega Classic;07.07.2019 02:00;31.07.2021 10:22;
Crepe au genepi;Crêpe au génépi;Onsight;6b;6b;Sportive;;15m;;1;**;2684140989;http://www.thecrag.com/route/2684140989;France;http://www.thecrag.com/area/11747155;Rocher de l’ombre;http://www.thecrag.com/area/2684115741;Rocher de l’ombre - Vacherin;Very Good;07.07.2019 02:00;31.07.2021 10:22;
Extazic mysterious;Extazic mysterious;Onsight;7a;7b;Sportive;;35m;;2;***;2684177655;http://www.thecrag.com/route/2684177655;France;http://www.thecrag.com/area/11747155;Rocher de l’ombre;http://www.thecrag.com/area/2684115741;Rocher de l’ombre - Dernière balyses;Very Good;07.07.2019 02:00;31.07.2021 10:16;
Avant mutation;Avant mutation;Onsight;6b;6b;Sportive;;;;1;***;3756146136;http://www.thecrag.com/route/3756146136;France;http://www.thecrag.com/area/11747155;Rocher de l’ombre;http://www.thecrag.com/area/2684115741;Rocher de l’ombre - Dernière balyses;Mega Classic;07.07.2019 02:00;31.07.2021 10:16;
Extazic mysterious;Extazic mysterious;Onsight;7a;7b;Sportive;;35m;;2;***;2684177655;http://www.thecrag.com/route/2684177655;France;http://www.thecrag.com/area/11747155;Rocher de l’ombre;http://www.thecrag.com/area/2684115741;Rocher de l’ombre - Dernière balyses;Classic;07.07.2019 02:00;24.07.2021 17:43;
Balbo;Balbo;Onsight;6b;6b;Sportive;;;;1;**;2299604820;http://www.thecrag.com/route/2299604820;France;http://www.thecrag.com/area/11747155;Panacelle;http://www.thecrag.com/area/85536021;Panacelle - 1;Very Good;06.07.2019 02:00;31.07.2021 10:13;
Le Gnome;le Gnome;Onsight;7a;7a;Sportive;;20m;;1;**;4905478389;http://www.thecrag.com/route/4905478389;France;http://www.thecrag.com/area/11747155;Panacelle;http://www.thecrag.com/area/85536021;Panacelle - Le Vampire;Very Good;06.07.2019 02:00;31.07.2021 10:13;
Vlatava;Vlatava;Red point;7c;7c;Sportive;;25m;;1;***;12496171;http://www.thecrag.com/route/12496171;Switzerland;http://www.thecrag.com/area/11747203;Schlänggen;http://www.thecrag.com/area/2480855124;Schlänggen - Schlänggen;Very Good;02.07.2019 02:00;17.07.2021 09:31;
Generation Y;Generation Y;Red point;6c+;6c+;Sportive;Sportive;;;1;*;2669002761;http://www.thecrag.com/route/2669002761;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Chestel;Good;08.06.2019 02:00;14.02.2022 13:53;
Meine Letzte;Mein Letzte;Red point;7a+;7a+;Sportive;;13m;;1;**;2669002491;http://www.thecrag.com/route/2669002491;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Chestel;Very Good;08.06.2019 02:00;31.07.2021 11:10;
Papillon Mécanique;Papillon Mécanique;Red point;6c;6c;Sportive;;13m;;1;**;2669002590;http://www.thecrag.com/route/2669002590;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Chestel;Very Good;02.06.2019 02:00;31.07.2021 11:10;
Hart sieben;Hart sieben;Red point;7b;7b;Sportive;;15m;;2;**;191612214;http://www.thecrag.com/route/191612214;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Bettlerküche - Obere Wand;Very Good;01.06.2019 02:00;01.08.2021 11:32;
Hart sieben;Hart sieben;Red point;7b;7b;Sportive;;15m;;2;**;191612214;http://www.thecrag.com/route/191612214;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Bettlerküche - Obere Wand;Very Good;01.06.2019 02:00;24.07.2021 17:45;
Surprise;Surprise;Red point;7a;7a;Sportive;;;;1;**;3944058459;http://www.thecrag.com/route/3944058459;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Lämmlisfluh;Very Good;18.05.2019 02:00;31.07.2021 11:08;
Darkroom;Darkroom;Red point;7b;7b;Sportive;;;;2;**;3944058138;http://www.thecrag.com/route/3944058138;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Lämmlisfluh;Very Good;24.04.2019 02:00;31.07.2021 11:08;
Darkroom;Darkroom;Red point;7b;7b;Sportive;;;;2;**;3944058138;http://www.thecrag.com/route/3944058138;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Lämmlisfluh;Very Good;24.04.2019 02:00;24.07.2021 17:46;
La Planète Mars;La Planète Mars;Flash;7a;7a;Sportive;;30m;;1;***;325151076;http://www.thecrag.com/route/325151076;Switzerland;http://www.thecrag.com/area/11747203;Berner Jura;http://www.thecrag.com/area/213984456;Berner Jura - Gorges de Court - Le Grec;Mega Classic;21.04.2019 02:00;01.08.2021 11:43;
Hemp Zone;Hemp Zone;Onsight;6a+;6a+;Sportive;;25m;;1;**;325151274;http://www.thecrag.com/route/325151274;Switzerland;http://www.thecrag.com/area/11747203;Berner Jura;http://www.thecrag.com/area/213984456;Berner Jura - Gorges de Court - Le Grec;Very Good;21.04.2019 02:00;01.08.2021 11:43;
Comfort Zone;Comfort Zone;Onsight;6a+;6a+;Sportive;;;;1;**;3944044872;http://www.thecrag.com/route/3944044872;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Lämmlisfluh;Very Good;06.04.2019 02:00;01.08.2021 11:32;
Now with technique;Now with technique;Red point;6b+;6b+;Sportive;;;;1;**;3944073924;http://www.thecrag.com/route/3944073924;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Lämmlisfluh;Very Good;06.04.2019 02:00;31.07.2021 11:08;
Goldfinger;Golfinger;Onsight;6c+;6c+;Sportive;;;;1;**;3944058633;http://www.thecrag.com/route/3944058633;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Lämmlisfluh;Very Good;06.04.2019 02:00;31.07.2021 11:08;
Schwinger Club;Schwinger Club;Onsight;6b;6b;Sportive;;;;1;*;3944058546;http://www.thecrag.com/route/3944058546;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Lämmlisfluh;Very Good;24.03.2019 01:00;31.07.2021 11:08;
Sepp B. Ohrer;Sepp B. Ohrer;Red point;6c+;6c+;Sportive;;;;1;**;3944198949;http://www.thecrag.com/route/3944198949;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Lämmlisfluh;Very Good;24.03.2019 01:00;31.07.2021 11:08;
Touch my tiger;Touch my tiger;Onsight;6a/a+;6a;Sportive;;15m;;1;*;3944044740;http://www.thecrag.com/route/3944044740;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Lämmlisfluh;Average;24.03.2019 01:00;31.07.2021 11:08;
Diebesgut;Diebesgut;Red point;6c+;6c+;Sportive;;25m;;1;***;3944045136;http://www.thecrag.com/route/3944045136;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Lämmlisfluh;Mega Classic;23.03.2019 01:00;01.08.2021 11:32;
Paulchen Panther;Paulchen Panther;Flash;7a;7a;Sportive;;25m;;1;***;3944057991;http://www.thecrag.com/route/3944057991;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Lämmlisfluh;Mega Classic;23.03.2019 01:00;31.07.2021 11:13;
Das waren noch Zeiten;Das waren noch Zeiten;Red point;7b+;7b+;Sportive;;15m;;2;**;195100857;http://www.thecrag.com/route/195100857;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Balsthal - Holzflue;Very Good;03.03.2019 01:00;31.07.2021 11:05;
Das waren noch Zeiten;Das waren noch Zeiten;Red point;7b+;7b+;Sportive;;15m;;2;**;195100857;http://www.thecrag.com/route/195100857;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Balsthal - Holzflue;Very Good;03.03.2019 01:00;23.07.2021 20:42;
Spicy;Spicy;Red point;7a+;7a+;Sportive;;10m;;1;**;2518077894;http://www.thecrag.com/route/2518077894;Switzerland;http://www.thecrag.com/area/11747203;Jura;http://www.thecrag.com/area/214239312;Jura - Jolimont - Mur principal;Very Good;24.02.2019 01:00;01.08.2021 17:48;
Cascina del groppo;Cascina del groppo;Onsight;6c+;6c+;Sportive;;18m;;1;**;2009927883;http://www.thecrag.com/route/2009927883;Italy;http://www.thecrag.com/area/11747371;Finale Ligure;http://www.thecrag.com/area/11881249;Finale Ligure - Valle Sciusa - Bric Reseghe - Simon & Elias;Very Good;30.10.2018 01:00;31.07.2021 10:31;
La principessa Val;La principessa Val;Red point;7a;7a;Sportive;;22m;;1;**;2009927568;http://www.thecrag.com/route/2009927568;Italy;http://www.thecrag.com/area/11747371;Finale Ligure;http://www.thecrag.com/area/11881249;Finale Ligure - Valle Sciusa - Bric Reseghe - Simon & Elias;Very Good;30.10.2018 01:00;31.07.2021 10:31;
Steppa;Steppa;Red point;7b;7b;Sportive;;18m;;1;**;996562983;http://www.thecrag.com/route/996562983;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Ciusa;Very Good;27.10.2018 02:00;31.07.2021 10:32;
Tundra;Tundra;Onsight;6c;6c;Sportive;;18m;;1;***;996562872;http://www.thecrag.com/route/996562872;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Ciusa;Mega Classic;27.10.2018 02:00;31.07.2021 10:32;
Anonima;Anonima;Onsight;6b+;6b+;Sportive;;15m;;1;*;996562206;http://www.thecrag.com/route/996562206;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Ciusa;Very Good;27.10.2018 02:00;31.07.2021 10:32;
20 SIGARETTE;20 SIGARETTE;Onsight;6c;6c;Sportive;;18m;;1;**;1003922211;http://www.thecrag.com/route/1003922211;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Cineplex;Very Good;26.10.2018 02:00;31.07.2021 10:32;
GRAN TORINO;GRAN TORINO;Red point;7a+;7a+;Sportive;;17m;;1;***;1003920531;http://www.thecrag.com/route/1003920531;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Cineplex;Very Good;26.10.2018 02:00;31.07.2021 10:32;
CAPE FEAR;CAPE FEAR;Onsight;6b;6b;Sportive;;14m;;1;**;1003934862;http://www.thecrag.com/route/1003934862;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Cineplex;Very Good;26.10.2018 02:00;31.07.2021 10:32;
Morgan;Morgan;Onsight;6b+;6b+;Sportive;;20m;;1;*;3042053709;http://www.thecrag.com/route/3042053709;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Tortuga - Tortuga central;Very Good;25.10.2018 02:00;31.07.2021 11:04;
Bosket;Bosket;Flash;7a;7a;Sportive;;10m;;1;*;3041980356;http://www.thecrag.com/route/3041980356;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Tortuga - Tortuga left side;Very Good;25.10.2018 02:00;31.07.2021 11:04;
Barbanera;Barbanera;Onsight;7a;7a;Sportive;;15m;;1;**;3042010251;http://www.thecrag.com/route/3042010251;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Tortuga - Tortuga central;Very Good;25.10.2018 02:00;31.07.2021 11:04;
Royal Fortune;Fortune;Onsight;6c+;6c+;Sportive;;10m;;1;**;3041980257;http://www.thecrag.com/route/3041980257;Italy;http://www.thecrag.com/area/11747371;Val Pennavaire;http://www.thecrag.com/area/448284480;Val Pennavaire - Tortuga - Tortuga left side;Mega Classic;25.10.2018 02:00;31.07.2021 11:04;
Hoch das Bein;Hoch das Bein;Onsight;7a+;7a+;Sportive;;;;1;**;523979973;http://www.thecrag.com/route/523979973;Switzerland;http://www.thecrag.com/area/11747203;Erotisches Karussell;http://www.thecrag.com/area/523967286;Erotisches Karussell;Very Good;07.10.2018 02:00;01.08.2021 11:39;
Les copins d'abord;Les copains d'abord;Onsight;6a+;6a+;Sportive;;;;1;**;3821077137;http://www.thecrag.com/route/3821077137;France;http://www.thecrag.com/area/11747155;Clémont;http://www.thecrag.com/area/1680819411;Clémont - La tour infernale;Very Good;22.09.2018 02:00;30.07.2021 09:47;
Jodes;Jode;Onsight;6b;6b;Sportive;;20m;;1;**;2732677458;http://www.thecrag.com/route/2732677458;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Farnernzähne - Heb di fescht;Very Good;09.09.2018 02:00;01.08.2021 11:43;
Fuess;Fuess;Onsight;6c;6c;Sportive;;23m;;1;**;2732678436;http://www.thecrag.com/route/2732678436;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Farnernzähne - Heb di fescht;Very Good;09.09.2018 02:00;01.08.2021 11:43;
Stagliar per Plaschier;Stagliar per Plaschier;Red point;7a;7a;Sportive;;25m;;1;***;2732656860;http://www.thecrag.com/route/2732656860;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Farnernzähne - Pimp my Ride;Very Good;09.09.2018 02:00;01.08.2021 11:38;
La vache;La vache;Flash;7a;7a;Sportive;;25m;;1;**;1241855529;http://www.thecrag.com/route/1241855529;Switzerland;http://www.thecrag.com/area/11747203;Schlänggen;http://www.thecrag.com/area/2480855124;Schlänggen - Schlänggen;Average;16.08.2018 02:00;01.08.2021 11:36;
Vasapeibe;Vasapeibe;Onsight;7a;7a;Sportive;;15m;;1;**;2730498156;http://www.thecrag.com/route/2730498156;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Farnernzähne - Esperanto;Very Good;11.08.2018 02:00;01.08.2021 11:40;
L'exode du pendu;L'exode du pendu;Onsight;6c;6c;Sportive;;22m;;1;***;946901259;http://www.thecrag.com/route/946901259;France;http://www.thecrag.com/area/11747155;Mont-Dauphin;http://www.thecrag.com/area/85535943;Mont-Dauphin - Flavie;Mega Classic;03.08.2018 02:00;31.07.2021 10:13;
Un baiser sous les astres;Un baiser sous les astres;Onsight;7a;7a;Sportive;;;;1;***;946892097;http://www.thecrag.com/route/946892097;France;http://www.thecrag.com/area/11747155;Mont-Dauphin;http://www.thecrag.com/area/85535943;Mont-Dauphin - 1er de corvée;Very Good;03.08.2018 02:00;30.07.2021 10:06;
Dream picture;Dream picture;Onsight;7a;7a;Sportive;;;;1;**;3336711648;http://www.thecrag.com/route/3336711648;France;http://www.thecrag.com/area/11747155;Le Simoust;http://www.thecrag.com/area/2294342940;Le Simoust;Very Good;02.08.2018 02:00;31.07.2021 10:29;
Muzouillette;Muzouille;Onsight;7a;7a;Sportive;;25m;;1;**;3336695850;http://www.thecrag.com/route/3336695850;France;http://www.thecrag.com/area/11747155;Le Simoust;http://www.thecrag.com/area/2294342940;Le Simoust;Very Good;02.08.2018 02:00;31.07.2021 10:29;
Moustaches gracias;Moustaches gracias;Onsight;6c+;6c+;Sportive;;;;1;**;3336694482;http://www.thecrag.com/route/3336694482;France;http://www.thecrag.com/area/11747155;Le Simoust;http://www.thecrag.com/area/2294342940;Le Simoust;Very Good;02.08.2018 02:00;31.07.2021 10:29;
La fée;La fée;Red point;6c;6c;Sportive;;;;1;*;3336494751;http://www.thecrag.com/route/3336494751;France;http://www.thecrag.com/area/11747155;Rue des Masques;http://www.thecrag.com/area/508359150;Rue des Masques - Les Blocs;Average;01.08.2018 02:00;31.07.2021 10:22;
Ultra moderne solitude;Ultra moderne solitude;Onsight;6c+;6c+;Sportive;;;;1;**;508374945;http://www.thecrag.com/route/508374945;France;http://www.thecrag.com/area/11747155;Rue des Masques;http://www.thecrag.com/area/508359150;Rue des Masques - Petite lune;Very Good;31.07.2018 02:00;31.07.2021 10:22;
Monumental Paradise;Monumental Paradise;Onsight;7a;7a;Sportive;;45m;;1;***;947408751;http://www.thecrag.com/route/947408751;France;http://www.thecrag.com/area/11747155;Mont-Dauphin;http://www.thecrag.com/area/85535943;Mont-Dauphin - Cosmos;Mega Classic;30.07.2018 02:00;31.07.2021 10:13;
Empire indescent;Empire Indescent;Onsight;6c;6c;Sportive;;40m;;1;***;947408886;http://www.thecrag.com/route/947408886;France;http://www.thecrag.com/area/11747155;Mont-Dauphin;http://www.thecrag.com/area/85535943;Mont-Dauphin - Cosmos;Very Good;30.07.2018 02:00;31.07.2021 10:13;
Avenue de l'amour L2;avenue de l'amour;Red point;6c;6c;Sportive;;;;1;**;3336559725;http://www.thecrag.com/route/3336559725;France;http://www.thecrag.com/area/11747155;Rue des Masques;http://www.thecrag.com/area/508359150;Rue des Masques - Canyon;Very Good;29.07.2018 02:00;31.07.2021 10:22;
Avenue de l'amour;Avenue de l'amour;Flash;6b;6b;Sportive;;;;1;**;1951624392;http://www.thecrag.com/route/1951624392;France;http://www.thecrag.com/area/11747155;Rue des Masques;http://www.thecrag.com/area/508359150;Rue des Masques - Canyon;Very Good;29.07.2018 02:00;31.07.2021 10:22;
Tag und Nacht;Tag und Nacht;Red point;7a;7a;Sportive;;20m;;1;***;191600412;http://www.thecrag.com/route/191600412;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Bettlerküche - Untere Wand;Mega Classic;19.07.2018 02:00;01.08.2021 11:32;
Riss;Riss;Onsight;6a+;6a+;Sportive;;28m;;1;**;191600691;http://www.thecrag.com/route/191600691;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Bettlerküche - Untere Wand;Mega Classic;19.07.2018 02:00;01.08.2021 11:32;
Artist's Paint;Artist paint;Onsight;6c+;6c+;Sportive;;20m;;1;*;2116698609;http://www.thecrag.com/route/2116698609;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Farnernzähne - Pimp my Ride;Very Good;14.07.2018 02:00;01.08.2021 11:38;
Jumelos patagonicos;Jumelos patagonicos;Red point;7a;7a;Sportive;;20m;;1;**;4609093275;http://www.thecrag.com/route/4609093275;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Farnernzähne - Sonnensturm;Very Good;30.06.2018 02:00;01.08.2021 11:40;
